"letter","ID","P1","P2","X","Y","x","y","time","cell","sex","age","animal","synapses","treatment","category","r_a","notes","days_alone","animal_or_slicing_problems"
"TW1","21714030",-66.22,-79.64,NA,NA,NA,NA,12.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-40.71,-74.28,NA,NA,NA,NA,13,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-45.13,-48.19,NA,NA,NA,NA,13.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-44.37,-87.09,NA,NA,NA,NA,13.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-60.69,-54.58,NA,NA,NA,NA,13.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-81.22,-36.66,NA,NA,NA,NA,13.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-39.19,-46.52,NA,NA,NA,NA,13.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-34.12,-62.2,NA,NA,NA,NA,13.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-31.48,-32.7,NA,NA,NA,NA,13.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-38.87,-41.92,NA,NA,NA,NA,13.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-35.69,-61.32,NA,NA,NA,NA,13.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-38.98,-71.94,NA,NA,NA,NA,13.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714030",-51.9,-48.24,NA,NA,NA,NA,13.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-97.34,-31.42,NA,NA,NA,NA,14,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-35.63,-31.97,NA,NA,NA,NA,14.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-44.25,-24.11,NA,NA,NA,NA,14.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-58.23,-72.87,NA,NA,NA,NA,14.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-33.5,-53.64,NA,NA,NA,NA,14.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-3.31,-38.71,NA,NA,NA,NA,14.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-69.35,-48.6,NA,NA,NA,NA,14.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-42.17,-39.12,NA,NA,NA,NA,14.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-28.54,-45.63,NA,NA,NA,NA,14.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-14.24,-67.95,NA,NA,NA,NA,14.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-10.5,-55.67,NA,NA,NA,NA,14.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-52.42,-29.84,NA,NA,NA,NA,14.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-34.89,-23.9,NA,NA,NA,NA,15,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-68.73,-57.13,NA,NA,NA,NA,15.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-15.25,-66.52,NA,NA,NA,NA,15.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-79.46,-23.92,NA,NA,NA,NA,15.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-38.7,-63.11,NA,NA,NA,NA,15.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-25.54,-48.12,NA,NA,NA,NA,15.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-44.58,-87.31,NA,NA,NA,NA,15.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-33.38,-79.16,NA,NA,NA,NA,15.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-83.71,-75.77,NA,NA,NA,NA,15.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-29.33,-65.95,NA,NA,NA,NA,15.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-21.97,-66.52,NA,NA,NA,NA,15.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-40.27,-84.83,NA,NA,NA,NA,15.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-19.07,-45.93,NA,NA,NA,NA,16,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-24.01,-50.86,NA,NA,NA,NA,16.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-41.58,-46.46,NA,NA,NA,NA,16.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-16.85,-54.08,NA,NA,NA,NA,16.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-41.52,-51.28,NA,NA,NA,NA,16.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-14.44,-25.43,NA,NA,NA,NA,16.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-36.8,-42.91,NA,NA,NA,NA,16.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-39.05,-84.83,NA,NA,NA,NA,16.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-39.32,-38.1,NA,NA,NA,NA,16.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-26.08,-44.39,NA,NA,NA,NA,16.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-40.85,-56.11,NA,NA,NA,NA,16.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-43.75,-79.15,NA,NA,NA,NA,16.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-14.86,-22.79,NA,NA,NA,NA,17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-52.86,-62.63,NA,NA,NA,NA,17.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-55.31,-11.37,NA,NA,NA,NA,17.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-2.44,-45.78,NA,NA,NA,NA,17.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-20.96,-18.52,NA,NA,NA,NA,17.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-4.34,-50.73,NA,NA,NA,NA,17.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-6.46,-40.64,NA,NA,NA,NA,17.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-30.37,-49.3,NA,NA,NA,NA,17.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-4.47,-3.25,NA,NA,NA,NA,17.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-6.53,-19.35,NA,NA,NA,NA,17.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-14.29,-2.08,NA,NA,NA,NA,17.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-15.03,-27.24,NA,NA,NA,NA,17.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-7.41,-70.27,NA,NA,NA,NA,18,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-16.98,-12.09,NA,NA,NA,NA,18.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-46.98,-96.42,NA,NA,NA,NA,18.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-26.36,-41.01,NA,NA,NA,NA,18.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-36.97,-68.1,NA,NA,NA,NA,18.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-23.55,-63.84,NA,NA,NA,NA,18.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-64.37,-66.81,NA,NA,NA,NA,18.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-47.73,-67.87,NA,NA,NA,NA,18.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-50.4,-54.67,NA,NA,NA,NA,18.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-64.06,-87.87,NA,NA,NA,NA,18.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-16.45,-75.66,NA,NA,NA,NA,18.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714031",-23.09,-25.53,NA,NA,NA,NA,18.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-3.21,-88.05,NA,NA,NA,NA,19,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-51.05,-21.75,NA,NA,NA,NA,19.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-34.24,-47.67,NA,NA,NA,NA,19.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-31.09,-41.47,NA,NA,NA,NA,19.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-34.9,-66.03,NA,NA,NA,NA,19.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-21.39,-76.94,NA,NA,NA,NA,19.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-52.01,-17.83,NA,NA,NA,NA,19.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-45.18,-28.71,NA,NA,NA,NA,19.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-21.82,-49.29,NA,NA,NA,NA,19.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-50.91,-27.11,NA,NA,NA,NA,19.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-32.42,-55.01,NA,NA,NA,NA,19.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-17.31,-10.6,NA,NA,NA,NA,19.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-38.28,-21.8,NA,NA,NA,NA,20,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-20.38,-2.68,NA,NA,NA,NA,20.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-3.32,-11.25,NA,NA,NA,NA,20.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-1.4,1.05,NA,NA,NA,NA,20.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-3.74,-30.59,NA,NA,NA,NA,20.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-14.62,-10.96,NA,NA,NA,NA,20.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-6.67,-28.03,NA,NA,NA,NA,20.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-0.81,-2.64,NA,NA,NA,NA,20.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-4.26,-42.71,NA,NA,NA,NA,20.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.38,-32.9,NA,NA,NA,NA,20.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-22.93,-2.78,NA,NA,NA,NA,20.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-5.2,-0.93,NA,NA,NA,NA,20.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-4.62,-28.42,NA,NA,NA,NA,21,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-15.97,-18.42,NA,NA,NA,NA,21.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-21.19,-19.97,NA,NA,NA,NA,21.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-12.5,-68.04,NA,NA,NA,NA,21.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.29,-68.82,NA,NA,NA,NA,21.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-33.82,-15.51,NA,NA,NA,NA,21.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-23.43,-3.29,NA,NA,NA,NA,21.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-35.87,-45.02,NA,NA,NA,NA,21.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-3.49,-2.27,NA,NA,NA,NA,21.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-36.42,-16.28,NA,NA,NA,NA,21.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.24,-15.06,NA,NA,NA,NA,21.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-16.11,-20.99,NA,NA,NA,NA,21.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-8.31,-15.03,NA,NA,NA,NA,22,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-74.95,-23.07,NA,NA,NA,NA,22.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-1.83,-17.7,NA,NA,NA,NA,22.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-10.3,-10.91,NA,NA,NA,NA,22.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-13.7,-3.33,NA,NA,NA,NA,22.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-8.49,-7.88,NA,NA,NA,NA,22.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-11.09,-21.46,NA,NA,NA,NA,22.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.67,-39.29,NA,NA,NA,NA,22.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-32.73,-11.98,NA,NA,NA,NA,22.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-7.94,-40.9,NA,NA,NA,NA,22.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-8.9,-5.24,NA,NA,NA,NA,22.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-5.24,-16.83,NA,NA,NA,NA,22.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.27,-44.39,NA,NA,NA,NA,23,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-17.36,-3.94,NA,NA,NA,NA,23.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-38.76,-2.75,NA,NA,NA,NA,23.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.17,-2.78,NA,NA,NA,NA,23.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-8.18,-55.78,NA,NA,NA,NA,23.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-30.63,-17.81,NA,NA,NA,NA,23.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-33.88,-32.05,NA,NA,NA,NA,23.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-1.11,-18.81,NA,NA,NA,NA,23.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-22.01,-15.3,NA,NA,NA,NA,23.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.27,-8.99,NA,NA,NA,NA,23.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-4.74,-3.52,NA,NA,NA,NA,23.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714032",-2.57,-18.44,NA,NA,NA,NA,23.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-32.49,-27,NA,NA,NA,NA,24,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-31.3,-20.31,NA,NA,NA,NA,24.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-65.11,-35.81,NA,NA,NA,NA,24.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-9.88,-10.49,NA,NA,NA,NA,24.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-34.6,-71.22,NA,NA,NA,NA,24.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-13.68,-19.79,NA,NA,NA,NA,24.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-9.57,-21.16,NA,NA,NA,NA,24.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-70.66,-12.07,NA,NA,NA,NA,24.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-80.41,-5.34,NA,NA,NA,NA,24.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-40.09,-62.06,NA,NA,NA,NA,24.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-34.76,-40.25,NA,NA,NA,NA,24.83,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-9.95,-53.9,NA,NA,NA,NA,24.92,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-35.51,-13.54,NA,NA,NA,NA,25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-63.12,-8.79,NA,NA,NA,NA,25.08,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-13.02,-53.92,NA,NA,NA,NA,25.17,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-36.7,-39.75,NA,NA,NA,NA,25.25,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-19.79,-57.63,NA,NA,NA,NA,25.33,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-39.33,-51.54,NA,NA,NA,NA,25.42,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-55.59,-9.21,NA,NA,NA,NA,25.5,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-61.76,-10.49,NA,NA,NA,NA,25.58,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-40.13,-14.5,NA,NA,NA,NA,25.67,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
"TW1","21714033",-40.51,-50.89,NA,NA,NA,NA,25.75,NA,"Male",NA,1,"Glutamate","Cold",1,"1.8,1.7,1.7,1.6,1.8",NA,NA,NA
